address,total_contribution,contribution_count,unique_clusters,first_contribution,last_contribution,contribution_percentile,amount,contract_address,claimed,claimed_amount
0x88e137bd3c1d8e94162b48034b221335f7ace9ff,,,,,,,17526950427191472,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8915e6724ba238bc6a86bffb0c4dd21cce840ae2,,,,,,,136984638126226112,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x892333e0919a6a9d982b50142e5619787e89b98a,,,,,,,514691837525561600,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x89408d20d5a7afd8227becef4b52eb6975e01652,,,,,,,135717058867940144,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8942e69d6679328a3f44b4a6636890ba4952b34b,,,,,,,42039222354934880,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x896c20da40c2a4df9b7c98b16a8d5a95129161a5,,,,,,,214334290052590848,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x89795c1d26d80ee794a0e2063416142add6e80f8,,,,,,,1436084485872,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x89799ecd0379337458bc2759a8f5523f60abac0d,,,,,,,71738146992595880,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x899482e17173147a78fca4e28161a54cdeedd215,,,,,,,185586049923323904,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x89975b9fd602227dfca22707c26420ae4b542782,,,,,,,64,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x89b5ebd2f4a5429947183406d4c1d2c0ffa7ab8e,,,,,,,66186966737658032,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x89bce4c84f3949d7c52f0357c9dfceb197ab6ee1,,,,,,,8525077569783847936,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x89d590a991cdea96d4b6549b996cab64f5f70866,,,,,,,1059552898907979392,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x89f0a2628835c5deeeb38c6269710c4c117112bc,,,,,,,109817750139248,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8a1b73a88e1854dd3eebee4354bd4dba23861e3a,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8a34f9b8ba79977d205d25a7d648d3da7a6ccac2,,,,,,,278389186779214,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8a5bc74c221e8f9f0ab5b6cbb0ff39a7620c8b0a,,,,,,,1171488954307343360,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8a6f4da4cf9ee884adfa56e0fa08d5b070033ef6,,,,,,,2687724840789636,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8a7867f68dc2ae1a1dd47ff654d83f1801e43e2c,,,,,,,96495504255122,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8a9113778f7169bd4962f8af43e19f60aa46817d,,,,,,,21453857237075060736,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8a9521d7b8e0c2debc9764aafaf51741b7829eca,36123.195,1.0,1.0,2025-06-02 00:00:00,2025-06-02 00:00:00,0.5,5359162227411596800,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8a999463e61da1becdb5735aa46394028cef4402,,,,,,,1364746852607672192,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8ab2cd75adfaeedfb67ae4ff71dd8438d5a9eea2,,,,,,,2498969481861308,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8abddb376b328e761c3e7d0e9b3c4995842eb893,,,,,,,429093903853772224,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8b147c4db4e2616c0bacfb29f5c61589bc0de4dc,,,,,,,184327472800134784,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8b18b53e9ada5a2955731fbae2755500d0f77eb0,,,,,,,94945611486512,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8b31be86ff501c9146a603ba6f85885b7afbfcb4,,,,,,,2931535968321460224,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8b51777996a8db2894051aecf697bae71731402a,,,,,,,224910473590378,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8b5b2e32a4e3c94f3ffe2f4443d9f2be634ac482,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8b5b54634d0f798a9a7f90d57b1e99ac54219149,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8b5df58160f46c055f24ea12f4cb1c3ea7203088,,,,,,,395463620261314,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8b600c7ef1d97225860a7996b63c5b8b116182d5,,,,,,,213298840406158624,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8b7e628c4d61da3042a0d0a387bb0be72d19c5ad,,,,,,,1276047688362803968,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8b823a81ef591fb32bf2eb45f4ea6fe5602b4d7d,,,,,,,4280951566382427,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8bb7acac9f08ce8cf5d9527a5f2cb5703041b470,,,,,,,40778685147161747456,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8bf1e340055c7de62f11229a149d3a1918de3d74,,,,,,,23554069080345809376,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,306341406290161256448
0x8bf1e340055c7de62f11229a149d3a1918de3d74,,,,,,,23554069080345809376,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,289731107968651497472
0x8bf1e340055c7de62f11229a149d3a1918de3d74,,,,,,,23554069080345809376,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,260155596825529942016
0x8c156c6edd2844526d30e73a666c3b814d96326a,,,,,,,3488434295799,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8c2934429c2c0438858e95b9f458a09ab0b6e485,,,,,,,95697186976567,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8c4b5595d59f8f8b40934da4f5e9201a7d8b4b0c,,,,,,,6001301822032971872,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,78052214204204202496
0x8c4b5595d59f8f8b40934da4f5e9201a7d8b4b0c,,,,,,,6001301822032971872,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,73820104076291147776
0x8c4b5595d59f8f8b40934da4f5e9201a7d8b4b0c,,,,,,,6001301822032971872,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,66284609110579249152
0x8c575b178927ff9a70804b8b4f7622f7666bb360,,,,,,,2144636806859791360,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8c66e5e2be2f8166f97ae041c0187feca369f983,,,,,,,426715484309704,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8c674cc98167bbd5b8096d1c3b727b8705d9781f,,,,,,,99066976783889440,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8c69b85d6f29440979494d0caea2af4070552c59,,,,,,,42584176387058028544,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8c8a5db05fdabf163127ca0fc2eee8ddc65b1b5d,,,,,,,110296871193494,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8c945055d2f3917076f8e4c0cc5391e447ceeb86,,,,,,,21173349421197762,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8c98c5cdf17ca4db1b2b322adbebea50d55f0fd6,,,,,,,87818017881981,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8cb09bfc0c26a94cc867b127e394a3afbff21827,,,,,,,4857426786353786880,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8cbf63f1ec6d4b86d9e38cd9e846d0e01ed64929,,,,,,,35315412935960,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8cc44e8c9fec826f8e180fa0b7038cbb7381d6c5,,,,,,,86549844019458,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8cc4e6abd7efba323fe3d0aeb80943f519aedc9d,,,,,,,147784540508600434688,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8cc8c59bf5b3810fc156d81d1d6f0c560462a6bf,,,,,,,1489569406569322,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8cd1a96b90d4f00c63f6bfe1cea911f4baf2bc70,,,,,,,19787425290766,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8cdd69d0cc43604a0cd9affee61d42482e7b0b1a,,,,,,,65819609526763104,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8cde32e0d6ed75dda58ee350a7eb2918a291c029,,,,,,,160,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8cde65747d3bd5db33a1fc69150a81c7ce9e310c,,,,,,,87670188763163,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8ce7fbd006b45db66b6e71db72f9247294c558c3,,,,,,,862548738947617,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8d006c42c22fe952f8cf6c1cf2934e19c77e2e1e,,,,,,,93874343687413,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8d0eefa504af1116b29bfb1bf65e76b830ee3982,,,,,,,15968849765718641680,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,136780382838986141696
0x8d0eefa504af1116b29bfb1bf65e76b830ee3982,,,,,,,15968849765718641680,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,123235815092721526784
0x8d0eefa504af1116b29bfb1bf65e76b830ee3982,,,,,,,15968849765718641680,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,105756052828189753344
0x8d3ea4f6ec9225ff1fbdbb5d3019ad843c4d8608,,,,,,,4202886078430,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8d72b8a97b778499f7c3235d7d3819bbe959f10c,,,,,,,17510263721078064,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8d7900f06b89866bfe14b83fd119a0dbc1b50251,,,,,,,566820795825014272,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8d7c47b35370667741ce1eccb7ad640b045d3563,,,,,,,36489463047863,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8d8e68ad93a4f46194e3618c326c241cb7e7daab,,,,,,,0,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8dc13eb54f389c9ffeb5e8fc8e024ad12a60b1e5,,,,,,,12433110460300,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8e312e1def0e482ac1806c1759d9c1bff9fb069e,,,,,,,18787150446985450,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8e50d6cfce2bb51bb444c46fdbd26e7a23a04175,,,,,,,140847893847691,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8e57bc446f76b2054089cc5c8fa6f0f5b72fc59a,,,,,,,17025691065055133696,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8e9d6fb13338d31a27b96c159e451ad972d13da1,,,,,,,0,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8ea9e4203a422cb12e9f88d803297896588c07a7,,,,,,,8572724773774880256,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,111495833226914414592
0x8ea9e4203a422cb12e9f88d803297896588c07a7,,,,,,,8572724773774880256,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,105450359084470577152
0x8ea9e4203a422cb12e9f88d803297896588c07a7,,,,,,,8572724773774880256,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,94686073919403196416
0x8eeb5c5433e49877710efe905892eefc7567db9c,,,,,,,32532525121033736192,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,418262749261969113088
0x8ef3fa40a403d4174da03769f3b514e729ff0cd5,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8f06eaf42d2cd608f6f53fc77a099b6caeb7d13d,,,,,,,0,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8f417f2b9351f14ece5f68bbda985238bdc422ad,,,,,,,422743759116597,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8f4b496b95d069d11bb09b4860409170fab49302,,,,,,,6051358677565,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8f597e5d6151b08b716114fcada24165a43a2fb9,,,,,,,101911381474390,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8f7e3c38ac8bdbf1c0d4afe18e1ec28398233439,,,,,,,264787523885609696,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8f97f1cdd060898ad82984c690ec3eaeaebffa45,,,,,,,34800136098416,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x8ff598aa597f6b729001b384e44334dcf64319c8,,,,,,,430153964013829,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x9008d19f58aabd9ed0d60971565aa8510560ab41,,,,,,,3620391035600177,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x90241786f3ee61a3295400dea582c848c171cafb,,,,,,,15968849765718639344,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,136780382838986141696
0x90241786f3ee61a3295400dea582c848c171cafb,,,,,,,15968849765718639344,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,123235815092721526784
0x90241786f3ee61a3295400dea582c848c171cafb,,,,,,,15968849765718639344,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,105756052828189753344
0x902ad1f43b75e34c8fbf06ca51ee5a94572abd12,,,,,,,264045839281097,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x90412a3ad5597eba4c9238e464e56c836307bf45,,,,,,,18357415748649246,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x909cc7e298a0a3920131cbea25a1267af724dedc,,,,,,,167143161831791,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x90bcf61682f2125de244fec6c14a9ffcda8038a6,,,,,,,405736884632061568,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x90f1cfbebaa6e4a52f4e15a026d7f6d9ea2aacc4,,,,,,,15968849765718642688,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,136780382838986141696
0x90f1cfbebaa6e4a52f4e15a026d7f6d9ea2aacc4,,,,,,,15968849765718642688,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,123235815092721532928
0x912add4666b4edb0cacd6c6f6f1b66681311c5b4,,,,,,,17934547151332334,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x9136037f030672a36744c38bcbd0aecba2388a83,,,,,,,426161496140297280,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x913d97ea3f35f5e7426495c32fab629c703b2a26,,,,,,,20887602142530,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x914953367d50be14a45aa1069c2469eb4d94e555,,,,,,,2407816474195,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x91589159c1c80eae9f3bb33637f314c2dc8fe434,,,,,,,6387626449736169472,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x915ae00484b5ef0315545b82b81f8df3f16acea0,,,,,,,21056043125602,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x915b13028f00c6b0bef03a88ddf1bfd5bd601b19,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x915d72fd6cf53c34d6b7c238be60a79d5214c452,,,,,,,128,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x916727c5ba43d3f4c96ea7c0b163b3ff59094da2,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x916835e662943eee3fdca9e2fcea1ed2a9d667c7,,,,,,,2996116808386,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x9191c58dee8593a803901ce8871ef0971e85edb0,,,,,,,522093772175769,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x91ec68005d3114771f158f87224825965230a974,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x91f58286f2f1ec9464e473f2f8a77a2bca1fad8e,,,,,,,99066976783889440,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x91fa472fb12ef104d649facce00e3ba43de57a8d,,,,,,,42834899431228684,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x92014509697903c668e4ca81a85c2038cc2b64b4,,,,,,,481376100547377,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x920d1cff0b6569d6c63a7b8318b3f124059d8785,,,,,,,425540342868092032,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x9271508ed0ef8f9d75559c3600b77d86443af351,,,,,,,16625816197927029024,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,216233377722972436480
0x9271508ed0ef8f9d75559c3600b77d86443af351,,,,,,,16625816197927029024,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,204508874174438113280
0x929467bdaa4ed9d1256a4bcf11e0caa3fa0a5ef1,,,,,,,1359752551914,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x92c19c1dc5a7d002d0072702d9124dd6aa0a5071,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x92c2c0e0b427af40f5340f9f8767a5017a19508f,,,,,,,8,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x92c848560842e1b9cc2debe0e6d7dbce55297d65,,,,,,,428972103382963776,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x92d39889b6825378dc927b156d50e6d21568e7a0,,,,,,,0,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x92e6e6609299bb0f18267854334866e0b7c8c394,,,,,,,0,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x932f5ec1746b41dc9b95a65772db29a2c55a054d,,,,,,,90131062137553,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x9351bbb86eb30a602693498f761391bfe3c7b486,,,,,,,416626687299476,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x93612d593f729c3a39573898a7c1dcedbbcd7b7d,,,,,,,8408440906295512064,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x93695de64071684538ee8337f441695bbb3ddcc2,,,,,,,475742509499441,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x937b742a057eee2e5fe3cad18026149a08b9f7a3,,,,,,,128134095289582032,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x938472bc19b7b4850bc6c26ddaf210f20c42a713,,,,,,,0,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x9386cf92b6a0edfc55095e906665494b9638ec83,,,,,,,129518842220591216,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x938f2e5e29898b69169d56c4b5896688ab9d8309,,,,,,,2048,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x9394c5dda633928e9b9846b729e6520f2a1eef6e,,,,,,,444931918268435648,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x93eb2ca6f1f07c94d5a6af26f74dc396eabac122,,,,,,,38063957054607310848,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x93fed2282936fd43c6a3560ecfcd646864b7290b,,,,,,,93140620266402,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x9442ccb0a6c1a99f343ce769d2875d23ceb8b410,,,,,,,1413101639518286464,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x944316d4498069dd13a4ee7e1f84dd3a2a6257f9,,,,,,,1203206471031920640,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x9460c7b3cdb31ea85904fd2b023db4e20dcac787,,,,,,,19978294967874117632,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x94624a44435b9a619db765448c498b121d0e068f,,,,,,,0,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x948951006b81b5dc954a18b639918a768447a66f,,,,,,,1,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x94928a6d608e0b70b8b130e2042f1b3e4e1688a5,,,,,,,17516047891027596,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x94ad78f3b78c9edc18eb30f93f29952de824442c,,,,,,,4211283777717161472,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x94b49c21cda9ad8af4823dfb03f5f3e4837b2e2f,,,,,,,521235315022342848,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x94bf125ef30a7a496657d31216b7fd172929e298,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x94f783c24036126da37260a613bdcc791a2f0396,,,,,,,17569656394980,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x9509f8ede6adfbc5fda6c8098beab187076f980a,,,,,,,5133643871672386048,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x952283c92c8d44f88411977bffc681b9db98c6c4,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x952597306987a54b20d70d629cf8b564108aa167,,,,,,,233655498320671,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x95555f5c35cd07d7199bb902302aac80071892c5,,,,,,,509352864028114,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x9558a0dc1fb90c78be605dd676abc12262025696,,,,,,,103195750584046016,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x9579785f59e38d19f87f4f53d6391fca4cd1d697,,,,,,,208,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x958101e5ba3d6d2154cb5d8d674a971831dede9d,,,,,,,365747227348507,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x95a472bbaf98e62581cf588b31a7243bde25a8af,,,,,,,50959641088810,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x95a4bd51696ae26d9c0a0ebb00fcc37fe1f770c0,,,,,,,192886296590624464,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x95b33c7e5283f4fa12d6a16adc1650e76e6cc01f,,,,,,,162809770505872,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x95cc03513a155ae8cc50d65cfad6342c472cf3b2,,,,,,,71683343022642440,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x95f2096be898ea2d9a3bd4daad624351cdc4e43f,,,,,,,130642573463352,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x96233f7ca000a732d20a69313e1c6510e2eb44c6,,,,,,,132800963345977808,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x9624749d3827cfb0ecb024ac659961b42037bb59,,,,,,,54887195420296,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x966cc7ea996b6e9f84850450abca6dab73359a98,,,,,,,512,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x967fc27939da99313635ad6d8cdc1c6dd2eba057,,,,,,,0,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,623707299210082072
0x967fc27939da99313635ad6d8cdc1c6dd2eba057,,,,,,,0,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,643037861548733384
0x967fc27939da99313635ad6d8cdc1c6dd2eba057,,,,,,,0,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,592204396487199744
0x9685b00aa0db8eccc1684c1155b826169ce48d3d,,,,,,,18163431031725731840,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x968af9f37a18b25c6c9fc40a00ecb7874a43eea8,,,,,,,1914185738691,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x96a426b1b5c7f9f041c743536e74a7abdd6a1b7d,,,,,,,1644077485868457,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x96b1ede66cf06feb627cd97becb9fdaca1ad0363,,,,,,,1747734804891,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x96d01872546a872b73a036277f12feb8ddde709f,,,,,,,3563506428974291,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x96e3c03358c8e39945eddebaeac758389c215a26,,,,,,,1052920002126434009088,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x96e3f7de66554236fc68fc828a74d2df2c768d03,,,,,,,2868282491228354,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x96e4e2ebbeff1f45bfb678695628fa7a0398de1c,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x96f6fc853c111f6b7afb5c8799fac93ee2c50a1e,,,,,,,116762450958641,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x973182af9ccfe1d90173df9eab1acaf3dd4eaa49,,,,,,,863038229531185920,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x973f8bb0b68e6c240aa47f3e634cdd6404d468a6,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x97403a22ec3d9d5ef1939f8316e3b9ced35ddca1,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x97435db5c546c83268cb57f2932e5fa343530e11,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x9772840397772ff613c5eebea86ab94e86452cf3,,,,,,,849829141164948096,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x9774fcd5dfc003a5b59f11a16eaad4b9257e2363,,,,,,,28741831768315348,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
